original	polished	Count
printed, by T.R.	printed, by T.R	 1
printed by W. Wilde, for N. Boddington in Duck Lane; and J. Blare on London-Bridge.	printed by W. Wilde, for N. Boddington in Duck Lane; and J. Blare on London-Bridge	 1
Printed by Henry Hills, printer to the King's most excellent Majesty, for his houshold and chappel; and are to be sold at his printing-house on the ditch-side in Black-Fryers. 1688. They are also to be sold at Lime-street chappel-door.	Printed by Henry Hills, printer to the King's most excellent Majesty, for his houshold and chappel; and are to be sold at his printing-house on the ditch-side in Black-Fryers. 1688. They are also to be sold at Lime-street chappel-door	 1
Printed for John Wilkins, and are to be sold at his shop ..	Printed for John Wilkins, and are to be sold at his shop	 1
Printed by R.L. for T.H.	Printed by R.L. for T.H	 1
printed in the 4th. month 8th. day for M.W.	printed in the 4th. month 8th. day for M.W	 1
May 28. London, printed for I.T.	May 28. London, printed for I.T	 1
printed for E. Paxton, and T.P.	printed for E. Paxton, and T.P	 1
ex officinâ Joh. Hayes, celeberrimæ academiæ typographi. 1685. Impensis Guil. Graves, jun. Bibl. Cantab.	ex officinâ Joh. Hayes, celeberrimæ academiæ typographi. 1685. Impensis Guil. Graves, jun. Bibl. Cantab	 1
pPrinted by S.B[ulkley].	pPrinted by S.B[ulkley]	 1
Printed for E.B. and S.G.	Printed for E.B. and S.G	 1
printed by the assigns of John Bill deceas'd: and by Henry Hills, and Thomas Newcomb, printers to the Kings most Excellent Majesty.	printed by the assigns of John Bill deceas'd: and by Henry Hills, and Thomas Newcomb, printers to the Kings most Excellent Majesty	 1
for E. D.	for E. D	 1
Printed by T.C. for J. Rothwel ..	Printed by T.C. for J. Rothwel	 1
printed by A. A[nderson].	printed by A. A[nderson]	 1
priuted [sic] for E.C.	priuted [sic] for E.C	 1
printed by J[ohn]. M[acock].	printed by J[ohn]. M[acock]	 1
printed by T.F. for N.R.	printed by T.F. for N.R	 1
printed for T: B.	printed for T: B	 1
Printed for T.C.	Printed for T.C	 1
Excudebat Leon. Lichfield, veneunt apud Tho. Robinson ..	Excudebat Leon. Lichfield, veneunt apud Tho. Robinson	 1
Typis & Impensis J.C.	Typis & Impensis J.C	 1
printed by S.G. for William Ballard, book-seller in Corn-street, at the sign of the Bible in Bristoll: and Joshua Kirton in Pauls Church-yard.	printed by S.G. for William Ballard, book-seller in Corn-street, at the sign of the Bible in Bristoll: and Joshua Kirton in Pauls Church-yard	 1
typis Lihfieldiansis [sic] academiæ typog.	typis Lihfieldiansis [sic] academiæ typog	 1
printed by A[lice]. N[orton]. for H.T.	printed by A[lice]. N[orton]. for H.T	 1
Printed for A.R. and C.A.	Printed for A.R. and C.A	 1
ex officina Joan. Hayes, celeberrimæ Academiæ typographi. Impensis Joan. Creed & Henr. Dickinson bibliopol.	ex officina Joan. Hayes, celeberrimæ Academiæ typographi. Impensis Joan. Creed & Henr. Dickinson bibliopol	 1
printed for William Miller at the Gilded Acorn in S. Paul's Church-Yard, near the little north door. 1674. At which place you may be furnished with most sorts of bound or stitched books, ..	printed for William Miller at the Gilded Acorn in S. Paul's Church-Yard, near the little north door. 1674. At which place you may be furnished with most sorts of bound or stitched books,	 1
Printed and are to be sold by R.T.	Printed and are to be sold by R.T	 1
printed for M. Batt.	printed for M. Batt	 1
printed for W.A.	printed for W.A	 1
printed for the assigns of F.S.	printed for the assigns of F.S	 1
Printed at Edinburgh by Evan Tyler, and reprinted at London for H.H.	Printed at Edinburgh by Evan Tyler, and reprinted at London for H.H	 1
ex Officina Johann. Hayes, celeberrimæ academiæ typographi. MDCXC. Impensis Caroli Brown bibliopolæ Cantab.	ex Officina Johann. Hayes, celeberrimæ academiæ typographi. MDCXC. Impensis Caroli Brown bibliopolæ Cantab	 1
printed by J[chabod]. Dawks, in Wardrobe court, in Great Carter lane ...	printed by J[chabod]. Dawks, in Wardrobe court, in Great Carter lane	 1
printed by S[arah]. G[riffin]. for W[illiam]. L[ee]. D[aniel]. P[akeman]. H[enry]. T[wyford]. G[abriel]. B[edell]. and T[homas]. D[ring].	printed by S[arah]. G[riffin]. for W[illiam]. L[ee]. D[aniel]. P[akeman]. H[enry]. T[wyford]. G[abriel]. B[edell]. and T[homas]. D[ring]	 1
printed for T. W. and G. H.	printed for T. W. and G. H	 1
Printed by M[armaduke]. J[ohnson].	Printed by M[armaduke]. J[ohnson]	 1
Decemb. 19. Printed for J.H.	Decemb. 19. Printed for J.H	 1
printed for Y.H.	printed for Y.H	 1
Printed by T.R. & N.T., and sold by Henry Broome, at the gun at the west end of St.Pauls, and John Leete at chancery-lane end next fleet-street,1675.	Printed by T.R. & N.T., and sold by Henry Broome, at the gun at the west end of St.Pauls, and John Leete at chancery-lane end next fleet-street,1675	 1
printed by T[homas]. H[odgkin]. for G.K.	printed by T[homas]. H[odgkin]. for G.K	 1
printed for C.B.	printed for C.B	 1
Printed for O. C.	Printed for O. C	 1
Printed by W.H. for T.A., and are to be sold by G.B.	Printed by W.H. for T.A., and are to be sold by G.B	 1
Printed by J. W.	Printed by J. W	 1
printed by E.M.	printed by E.M	 1
Printed for N.C.	Printed for N.C	 1
ex officina Joan. Hayes, celeberrimæ Academiæ typographi. 1676. Impensis Guilielmi Morden, bibliopolæ Cantabr.	ex officina Joan. Hayes, celeberrimæ Academiæ typographi. 1676. Impensis Guilielmi Morden, bibliopolæ Cantabr	 1
printed for the author, and sold by J. Norris at the Kings-Arms without Temple-bar.	printed for the author, and sold by J. Norris at the Kings-Arms without Temple-bar	 1
printed for P.L.	printed for P.L	 1
printed for L.P.	printed for L.P	 1
Printed for William Gilbert .. and Thomas Sawbridge ..	Printed for William Gilbert .. and Thomas Sawbridge	 1
Printed by J.B.	Printed by J.B	 1
Ex officina Joan. Hayes, celeberrimæ academiæ typographi. 1684. Impensis Rich. Green, biblipolæ Cantabr.	Ex officina Joan. Hayes, celeberrimæ academiæ typographi. 1684. Impensis Rich. Green, biblipolæ Cantabr	 1
printed for L[odowick]. L[loyd]. and H[enry]. C[ripps].	printed for L[odowick]. L[loyd]. and H[enry]. C[ripps]	 1
printed for T. Ryder.	printed for T. Ryder	 1
printed for R. Bentley, in Russell-St.	printed for R. Bentley, in Russell-St	 1
Typis N.B. apud I.P.	Typis N.B. apud I.P	 1
typis Guliel. Godhid, [sic] prostant apud Guliel. Wells & Rob. Scott, ad Insignia Principis, in vico Little Britain dicto.	typis Guliel. Godhid, [sic] prostant apud Guliel. Wells & Rob. Scott, ad Insignia Principis, in vico Little Britain dicto	 1
printed for R. Battersby, at Staple-Inn next the bars, in Holborne. 1699. Price 2d.	printed for R. Battersby, at Staple-Inn next the bars, in Holborne. 1699. Price 2d	 1
printed for V.T.	printed for V.T	 1
Printed in the climatericall yeare of crosses, and crosse-men. For T.V.	Printed in the climatericall yeare of crosses, and crosse-men. For T.V	 1
by E.G.	by E.G	 1
Printed by S.H.	Printed by S.H	 1
impensis Hen. Dickinson, bibliop. Cantab.	impensis Hen. Dickinson, bibliop. Cantab	 1
printed by J.G. for Tho. Robinson, bookseller in Oxon.	printed by J.G. for Tho. Robinson, bookseller in Oxon	 1
Printed for Jo. Streater, Ja. Flesher, and Hen. Twyford ..	Printed for Jo. Streater, Ja. Flesher, and Hen. Twyford	 1
printed by J. C[ottrell]. for N. C[ox].	printed by J. C[ottrell]. for N. C[ox]	 1
ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi. M.DC.LXXXV. Impensis Hen. Dickinson, & Rich. Green, bibliopol. Cantab.	ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi. M.DC.LXXXV. Impensis Hen. Dickinson, & Rich. Green, bibliopol. Cantab	 1
per Nathanielem Thompson, & prostat venalis apud Johannem Leach in Vico Castelli.	per Nathanielem Thompson, & prostat venalis apud Johannem Leach in Vico Castelli	 1
ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi. Impensis Richardi Green bibliopolæ Cantab.	ex officinâ Johan. Hayes, celeberrimæ Academiæ typographi. Impensis Richardi Green bibliopolæ Cantab	 1
by R.B.	by R.B	 1
By R.D.	By R.D	 1
Typis T.B.	Typis T.B	 1
for H.H.	for H.H	 1
Typis E.G. pro T.W.	Typis E.G. pro T.W	 1
printed for F.N. and L.J.	printed for F.N. and L.J	 1
printed by F.G.	printed by F.G	 1
printed by A. P[urslowe].	printed by A. P[urslowe]	 1
Printed according to order for G. B.	Printed according to order for G. B	 1
Printed for T. Northcott ..	Printed for T. Northcott	 1
printed, for Th. Gilbert in Oxon.	printed, for Th. Gilbert in Oxon	 1
printed for N.H.	printed for N.H	 1
printed for I.C. and Iohn Saywell, and part of the impression made over for the use and benefit of Thomas Gibbes Gent.	printed for I.C. and Iohn Saywell, and part of the impression made over for the use and benefit of Thomas Gibbes Gent	 1
Printed by Benjamin Took and John Crook, and are to be sold by Mary Crook & Andrew Crook ..	Printed by Benjamin Took and John Crook, and are to be sold by Mary Crook & Andrew Crook	 1
typis Lichfieldianis, Acad. typog.	typis Lichfieldianis, Acad. typog	 1
Printed for Edw. Husbands.	Printed for Edw. Husbands	 1
ex officina M.C.	ex officina M.C	 1
printed for I[ohn]. W[right]. and T.B.	printed for I[ohn]. W[right]. and T.B	 1
printed by R.B. for I.O. and are to be sold by I.S.	printed by R.B. for I.O. and are to be sold by I.S	 1
printed for F. L.	printed for F. L	 1
printed by J.B. for William Miller, at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with school-books, and most sorts of acts of Parliament, kings, lords chancellors, lord keepers, and speakers speeches; and other sorts o discourses, and state-matters; as also books of divinity, church-government, humanity, sermons on most occasions &c.	printed by J.B. for William Miller, at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with school-books, and most sorts of acts of Parliament, kings, lords chancellors, lord keepers, and speakers speeches; and other sorts o discourses, and state-matters; as also books of divinity, church-government, humanity, sermons on most occasions &c	 1
sumptibus W. Hall & Venales prostant apud F. Oxlad sen. & F. Oxlad jun.	sumptibus W. Hall & Venales prostant apud F. Oxlad sen. & F. Oxlad jun	 1
November. 28. Printed by T.F. for L.W.	November. 28. Printed by T.F. for L.W	 1
printed by M. O. for H. S.	printed by M. O. for H. S	 1
printed with order, by A. C.	printed with order, by A. C	 1
First printed at Yorke, and now licensed and published by authority, and reprinted at London for the good of the Common-Wealth.	First printed at Yorke, and now licensed and published by authority, and reprinted at London for the good of the Common-Wealth	 1
printed for Francis Smith, sen.	printed for Francis Smith, sen	 1
printed by G.M. for Edward Brewster, at the signe of the Bible at Fleet-Bridge.	printed by G.M. for Edward Brewster, at the signe of the Bible at Fleet-Bridge	 1
printed by W.S. and are to be sold by R,W.	printed by W.S. and are to be sold by R,W	 1
printed for Tho. Cockerill, at the Three-Legs in the Poultrey, over against the Stocks-Market.	printed for Tho. Cockerill, at the Three-Legs in the Poultrey, over against the Stocks-Market	 1
printed by Elizabeth Flesher, John Streater, and Henry Twyford, assigns of Richard Atkins & Edw. Atkins, Esquires. And are to be sold by G.S. H.T. J.P. W.P. J.B. T.B. R.P. C.W. T.D. W.J. C.H. J.L. J.A. J.W. & J.P.	printed by Elizabeth Flesher, John Streater, and Henry Twyford, assigns of Richard Atkins & Edw. Atkins, Esquires. And are to be sold by G.S. H.T. J.P. W.P. J.B. T.B. R.P. C.W. T.D. W.J. C.H. J.L. J.A. J.W. & J.P	 1
printed for T.C. and N.L.	printed for T.C. and N.L	 1
Printed at York, Octob. 1. and now re-printed at London for J. T.	Printed at York, Octob. 1. and now re-printed at London for J. T	 1
printed for R.C., and are to be sold by Abell Swalle, at the Unicorn, at the West-End of St. Pauls.	printed for R.C., and are to be sold by Abell Swalle, at the Unicorn, at the West-End of St. Pauls	 1
printed by G.W.	printed by G.W	 1
June 6. London, printed for I. H.	June 6. London, printed for I. H	 1
printed for Iohn Hammon, this is licensed and entred in Stationers Hall, according to order.	printed for Iohn Hammon, this is licensed and entred in Stationers Hall, according to order	 1
Printed for Iohn Wright in the Old Bailey.	Printed for Iohn Wright in the Old Bailey	 1
Printed for I. Gyles ..	Printed for I. Gyles	 1
printed for D. A.	printed for D. A	 1
for J. B.	for J. B	 1
Printed for Joh. Franc.	Printed for Joh. Franc	 1
Decemb. 31. Printed by T.F. for R.M.	Decemb. 31. Printed by T.F. for R.M	 1
printed for W. S.	printed for W. S	 1
printed by R[ichard]. O[ulton]. for F.W.	printed by R[ichard]. O[ulton]. for F.W	 1
July 23. Printed for T. N[orworth].	July 23. Printed for T. N[orworth]	 1
printed for G. Tomlinson, T.A. and A.C.	printed for G. Tomlinson, T.A. and A.C	 1
printed for M.W[estwood].	printed for M.W[estwood]	 1
printed by T.F. for D.C.	printed by T.F. for D.C	 1
printed for A. B. and C. D.	printed for A. B. and C. D	 1
printed for G.E. C.T.	printed for G.E. C.T	 1
Catalogues are given gratis at Richards Coffee-House, and Rain-bow Coffee-House in Fleetstreet; and at Mrs. Dangerfield's ... at John's Coffee-House ... at the Coffee-House over agianst [sic] Lincolns-Inn in Chancery-Lane; at Bridges Coffee-House ... at Edward Millington's ...	Catalogues are given gratis at Richards Coffee-House, and Rain-bow Coffee-House in Fleetstreet; and at Mrs. Dangerfield's ... at John's Coffee-House ... at the Coffee-House over agianst [sic] Lincolns-Inn in Chancery-Lane; at Bridges Coffee-House ... at Edward Millington's	 1
Printed at Waterford by Tho. Bourke, printer to the Confederate Catholikes of Ireland: and re-printed at London by R. Austin, for J. T.	Printed at Waterford by Tho. Bourke, printer to the Confederate Catholikes of Ireland: and re-printed at London by R. Austin, for J. T	 1
væneunt apud Mosem Pitt, & Samuelem Carr, in Coemeterio D. Pauli.	væneunt apud Mosem Pitt, & Samuelem Carr, in Coemeterio D. Pauli	 1
printed by R. A.	printed by R. A	 1
Printed by T.R. and M.D. for Jonathan Robinson and Nathanael Ranew ..	Printed by T.R. and M.D. for Jonathan Robinson and Nathanael Ranew	 1
May 17. London printed for R. B.	May 17. London printed for R. B	 1
Decemb. 13. Printed by T.F. for J.B.	Decemb. 13. Printed by T.F. for J.B	 1
typis academicis, impensis Jacobi Tonson bibliopolæ Londin.	typis academicis, impensis Jacobi Tonson bibliopolæ Londin	 1
Printed for S. G.	Printed for S. G	 1
By A.B.	By A.B	 1
printed for I. R.	printed for I. R	 1
Printed for Andrew Clark and Charles Harper, and are to be sold by Benjamin Billingsley and Samuel Crouch ..	Printed for Andrew Clark and Charles Harper, and are to be sold by Benjamin Billingsley and Samuel Crouch	 1
printed by E.P.	printed by E.P	 1
printed for Thomas Bates, and are to be sold at his shop in the Old-Baily.	printed for Thomas Bates, and are to be sold at his shop in the Old-Baily	 1
printed for Robert Bostock at the figure of the Kings Head in Pauls Churchyard.	printed for Robert Bostock at the figure of the Kings Head in Pauls Churchyard	 1
Printed for A. W.	Printed for A. W	 1
printed by T[homas]. S[nowden].	printed by T[homas]. S[nowden]	 1
Printed, and sold by Randolph Taylor ..	Printed, and sold by Randolph Taylor	 1
printed by F. Leach, for Benj. Tooke at the Ship in S. Pauls Church-yard, and Thomas Sawbridge at the Three Flower-de-Luces in Little-Britain.	printed by F. Leach, for Benj. Tooke at the Ship in S. Pauls Church-yard, and Thomas Sawbridge at the Three Flower-de-Luces in Little-Britain	 1
by T.F.	by T.F	 1
printed by A.B. for F.T.	printed by A.B. for F.T	 1
July, 1. London, printed by T.F. for J.Y.	July, 1. London, printed by T.F. for J.Y	 1
impens[is] Georgij Cooke Gen.	impens[is] Georgij Cooke Gen	 1
printed for E.W.	printed for E.W	 1
August 17. Printed by T. Fawcet for T.R.	August 17. Printed by T. Fawcet for T.R	 1
Printed by M. Flesher for Iohn Wright ..	Printed by M. Flesher for Iohn Wright	 1
printed for I.H. and R.T.	printed for I.H. and R.T	 1
Printed by [Miles Flesher and] T.F. for the use and benefit of Andrew Pennycuicke Gent.	Printed by [Miles Flesher and] T.F. for the use and benefit of Andrew Pennycuicke Gent	 1
printed for N.S.	printed for N.S	 1
printed by M.W.	printed by M.W	 1
Printed for J.M.	Printed for J.M	 1
Iuly 18. Printed by E. P. for T. S.	Iuly 18. Printed by E. P. for T. S	 1
